Config,Organization,RAM,CPU,Scrubbed IPs,Duration_Seconds,Num_Commands
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.68,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.103,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.834,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.707,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.899,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.502,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.783,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.351,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,6.43,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.039,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,10.447,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.673,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.166,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.335,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,6.408,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,62.877,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.908,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,66.13,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.997,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.025,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.379,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,34.897,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.705,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.098,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.575,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.543,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.646,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.221,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.525,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.011,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.072,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.74,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.529,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.925,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.966,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.024,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.52,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.047,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.219,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.856,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.511,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.474,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.776,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.376,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.641,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.417,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,18.351,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.569,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.38,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.922,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.171,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.747,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,18.102,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.531,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.5,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,6.06,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.618,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.32,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.702,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.87,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.807,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.674,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.639,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.266,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.125,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.195,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.801,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.991,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.706,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.95,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.615,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.017,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.61,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,15.934,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.539,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.568,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.653,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.622,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.696,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.131,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.165,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.542,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.813,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.464,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.873,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.867,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.835,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.888,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.637,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.552,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.954,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.463,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.963,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.139,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.337,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.934,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,25.298,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.17,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.747,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.812,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.511,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.412,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.562,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.657,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.807,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.972,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.626,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.62,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.862,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.75,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,6.59,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.347,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.306,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,14.454,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.488,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.367,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.563,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.235,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.599,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.45,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.192,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.13,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.924,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.77,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.674,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.891,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.559,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.051,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,6.019,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.123,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.095,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.391,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.545,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.386,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.08,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.265,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.833,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.445,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.874,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.093,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,65.419,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,65.295,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,62.771,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.242,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.995,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.045,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.336,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.911,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.994,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.165,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.996,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.233,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,64.474,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.694,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,65.146,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.238,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.04,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.273,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.749,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.044,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,62.526,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,69.698,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.5,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.518,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.329,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,64.027,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,6.238,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,63.59,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.979,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,14.522,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,69.937,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,64.183,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.281,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,63.157,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,64.178,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.893,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.982,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.171,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.39,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.333,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.809,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,65.202,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.157,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,65.144,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.734,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.319,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.936,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,62.632,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,12.702,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,71.04,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.115,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,62.776,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.806,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.339,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.759,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.821,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.534,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.785,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.234,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.988,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.816,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,63.71,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.882,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.971,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,64.177,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.199,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.298,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.172,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,14.876,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.158,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.773,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.395,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,237.281,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.867,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,19.639,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.986,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.813,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,78.799,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,291.326,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.291,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.637,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.847,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,10.355,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,15.148,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.626,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.398,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.734,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.425,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.335,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.898,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,10.31,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.848,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.122,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.068,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.479,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.558,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.949,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.593,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,106.521,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.422,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,9.206,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,6.648,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.054,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.478,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.501,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.863,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.49,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.045,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.119,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.717,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.276,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.598,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.436,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.736,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,14.65,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.758,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.179,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,0.917,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.3,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.166,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.118,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.557,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,17.029,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.292,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.454,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.604,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.141,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.679,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.006,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,16.657,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.039,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.08,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.115,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.355,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.292,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,5.211,2
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.95,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.563,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.056,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.272,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.834,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.735,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.334,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.076,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.056,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.5,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.643,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.687,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,15.014,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,10.871,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,7.998,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,13.113,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,12.796,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.825,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.835,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,8.438,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,3.917,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,10.833,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,76.669,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.029,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.678,1
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,18.573,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.44,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,4.999,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,1.273,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.317,0
hospital_high_low,hospital,high,low,xxx.xxx.xxx.xxx,2.989,3
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.523,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.498,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.494,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.316,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.007,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.422,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.353,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.332,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.255,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.483,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.737,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.763,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.639,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.615,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.302,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,4.247,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.772,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.903,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.863,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.579,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,0.118,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.454,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.508,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.439,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.489,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.458,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.528,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.426,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.461,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.678,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.5,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.428,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.175,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.999,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.532,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.87,4
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.435,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,4.519,4
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.462,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.558,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.484,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.6,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.574,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.651,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.522,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.555,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.599,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.471,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,0.79,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,2.181,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.579,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.461,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.57,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.537,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.535,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,1.868,0
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.135,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.179,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.284,1
hospital_low_high,hospital,low,high,xxx.xxx.xxx.xxx,3.732,1
